0.032000	1061374.000000	
0.064000	1077097.000000	
0.096000	1109211.000000	
0.128000	1147563.000000	
0.160000	1193827.000000	
0.192000	1257229.000000	
0.224000	1335503.000000	
0.256000	1429407.000000	
0.288000	1546979.000000	
0.320000	1699650.000000	
0.352000	1888397.000000	
0.384000	2125897.000000	
0.416000	2424206.000000	
0.448000	2793026.000000	
0.480000	3227812.000000	
0.512000	3746176.000000	
0.544000	4331309.000000	
0.576000	4968464.000000	
0.608000	5632187.000000	
0.640000	6285993.000000	
0.672000	6905003.000000	
0.704000	7459794.000000	
0.736000	7925955.000000	
0.768000	8286186.000000	
0.800000	8526664.000000	
0.832000	8639967.000000	
0.864000	8641820.000000	
0.896000	8546939.000000	
0.928000	8360509.000000	
0.960000	8083578.000000	
0.992000	7760361.000000	
1.024000	7396555.000000	
1.056000	7004426.000000	
1.088000	6602290.000000	
1.120000	6191968.000000	
1.152000	5777620.000000	
1.184000	5390964.000000	
1.216000	5000497.000000	
1.248000	4637115.000000	
1.280000	4290534.000000	
1.312000	3954601.000000	
1.344000	3652354.000000	
1.376000	3383140.000000	
1.408000	3112694.000000	
1.440000	2866416.000000	
1.472000	2652668.000000	
1.504000	2447437.000000	
1.536000	2255074.000000	
1.568000	2081535.000000	
1.600000	1931372.000000	
1.632000	1789804.000000	
1.664000	1655579.000000	
1.696000	1531046.000000	
1.728000	1419823.000000	
1.760000	1321581.000000	
1.792000	1229324.000000	
1.824000	1146763.000000	
1.856000	1072609.000000	
1.888000	995878.000000	
1.920000	932259.000000	
1.952000	874018.000000	
1.984000	822386.000000	
2.016000	771272.000000	
2.048000	725774.000000	
2.080000	685552.000000	
2.112000	644661.000000	
2.144000	610310.000000	
2.176000	577455.000000	
2.208000	545956.000000	
2.240000	523282.000000	
2.272000	495788.000000	
2.304000	475465.000000	
2.336000	454398.000000	
2.368000	433700.000000	
2.400000	415394.000000	
2.432000	398970.000000	
2.464000	384778.000000	
2.496000	371088.000000	
2.528000	356546.000000	
2.560000	345116.000000	
2.592000	337613.000000	
2.624000	325533.000000	
2.656000	315442.000000	
2.688000	307036.000000	
2.720000	300838.000000	
2.752000	295591.000000	
2.784000	289616.000000	
2.816000	282719.000000	
2.848000	278325.000000	
2.880000	273162.000000	
2.912000	271267.000000	
2.944000	266234.000000	
2.976000	262030.000000	
3.008000	262079.000000	
3.040000	261163.000000	
3.072000	259355.000000	
3.104000	258517.000000	
3.136000	44808.000000	
3.168000	0.000000	
3.200000	0.000000	
