0.916613	326.199397	-3.429362	315.566060	-1.737792	323.251843
-290.406765	-182.353113	-283.172005	-176.809668	-286.995032	-179.373092
-474.956447	-558.415231	-479.943710	-557.686056	-478.756645	-563.483667
-89.031842	-296.198794	-91.601942	-300.857287	-95.454792	-294.084022
102.731457	-242.895441	95.209517	-247.604596	99.045855	-237.012010
548.614429	-194.777878	546.405723	-191.224203	552.976633	-189.789389
-0.135070	144.223944	4.022260	149.229732	2.261846	139.310422
-160.900055	-71.881152	-166.207527	-74.501909	-167.898624	-68.579391
433.345324	-109.304594	438.165554	-104.391703	437.835929	-110.545960
-430.966037	175.284900	-427.811620	172.028550	-424.493472	175.796134
-215.589466	-74.323487	-212.617628	-80.658188	-214.517756	-70.315543
22.305372	-380.438191	24.217259	-375.415857	29.434447	-378.794059
-374.705281	-176.103766	-379.665687	-169.878670	-378.967950	-178.379322
-79.776721	-292.478110	-76.669144	-299.154003	-82.752257	-297.771394
-298.822425	-78.722077	-299.349174	-86.372906	-302.432599	-82.258481
-88.112899	-324.130257	-92.873395	-317.060679	-92.811932	-322.210187
-177.704623	285.379491	-179.354181	280.667534	-173.105717	281.342907
60.257373	118.921180	53.998927	118.461391	64.550788	113.343109
405.573706	272.849243	411.300140	273.356643	408.441547	266.674405
71.777279	138.891186	70.386612	128.344881	68.913849	134.397531
46.796340	291.859592	41.546464	284.201626	47.691820	284.863909
-23.974833	-109.997755	-18.197293	-107.313552	-19.727972	-112.312209
283.474071	17.463362	278.501201	16.517122	280.865919	12.499946
-197.697031	-139.152892	-193.747612	-140.384332	-198.389120	-133.517571
-163.875529	98.315273	-166.680826	93.018562	-170.384293	89.704765
358.847833	368.333308	361.260377	372.708296	364.617427	366.715395
41.896058	15.410142	44.443590	26.959969	46.229125	18.197603
546.500691	-61.935160	552.870708	-65.090762	552.635848	-59.731916
-17.987250	-249.610810	-9.578883	-244.598441	-18.342532	-243.667132
91.386514	-481.630746	96.741064	-482.840639	90.984378	-488.158648
37.353105	7.934464	40.413962	2.533876	35.432318	1.353803
97.719051	-347.730011	105.510456	-353.344731	97.873695	-353.484249
-181.495155	500.668020	-177.587124	504.381448	-175.040298	499.454623
-280.432682	-47.712928	-284.983574	-46.943135	-276.925083	-40.957546
345.289868	326.085779	354.376099	331.866896	344.334975	331.445561
-318.449029	-10.035672	-311.299858	-14.873948	-312.850561	-9.082791
-42.153708	-168.013355	-43.809036	-163.550880	-48.166568	-169.335185
154.174468	29.373234	155.043246	23.163394	148.923946	24.258311
159.891584	-27.241769	166.545774	-23.336943	166.182869	-29.484030
-105.059319	-88.129580	-99.947690	-81.362145	-99.670447	-87.222910
-115.906436	461.984827	-121.927399	462.253432	-118.407442	468.271006
186.155327	129.461501	187.151526	134.862558	181.933512	133.132873
129.802956	122.903250	126.500770	119.686003	127.219463	126.363948
-199.203230	-96.882731	-194.447012	-97.727115	-193.447254	-104.819038
-253.297806	-141.268249	-248.650740	-143.060971	-256.426094	-146.043567
21.670825	-53.479187	23.368569	-48.882412	17.577317	-49.414642
294.076107	-240.998532	299.411870	-236.159691	292.027992	-236.020723
-76.400616	150.279096	-74.785048	145.282630	-80.096238	148.565272
-260.800176	-21.898767	-261.180775	-28.629839	-265.695474	-23.262989
46.706234	-85.053305	47.824933	-81.316136	48.996110	-90.428857
-316.238491	125.474312	-323.197566	130.104525	-317.658122	131.811243
41.297174	54.851887	44.146547	59.713664	45.590752	54.902719
107.636246	-285.572372	103.453889	-283.235133	101.166823	-279.887457
112.901310	-112.735975	113.836848	-107.857557	119.255182	-112.329689
-213.258741	-148.257371	-207.592700	-151.035166	-208.917195	-156.992447
-336.496031	30.577152	-340.794462	26.138313	-331.402994	29.028049
311.741678	15.298072	308.445861	11.426763	316.749997	10.492391
123.661416	-215.437678	117.803934	-211.927868	124.303562	-219.288170
106.011230	292.966172	111.251634	291.396009	110.044829	297.440514
-56.923236	262.313960	-61.476020	256.594996	-61.907908	262.552632
-544.121281	-294.113854	-541.225172	-290.172639	-538.957235	-296.704062
-133.484823	229.354063	-142.133941	232.941399	-137.122173	231.900059
-320.874035	-254.625799	-331.940654	-251.037801	-329.714649	-255.009973
-266.606306	-40.046244	-262.509513	-36.876577	-259.983530	-39.898417
129.337441	134.537848	130.068840	129.111529	124.341033	132.120366
-182.615292	-94.390946	-186.386106	-90.681123	-189.810113	-94.083510
-462.428549	-52.377790	-462.448030	-57.243933	-466.714200	-54.683019
-482.937972	151.612693	-488.931454	153.868711	-486.979451	159.175330
254.300825	-59.157735	250.464228	-63.256252	250.217214	-55.389632
-284.024020	-75.568297	-288.032289	-79.471286	-284.885565	-70.667905
133.766913	-17.269159	129.154182	-21.022741	125.254833	-17.239001
20.662726	-24.703096	19.088980	-29.950784	24.084201	-26.871144
-136.780217	327.293724	-144.424905	326.516261	-140.827801	332.400212
-256.552941	-67.975644	-251.730826	-72.569864	-254.370071	-63.307979
-79.785746	265.361460	-82.051802	271.902654	-77.545542	271.051800
493.850101	157.626104	499.763421	153.979215	503.401801	158.071484
-56.211265	-242.292112	-59.489240	-247.202714	-51.449177	-248.883837
6.155947	517.686378	3.277854	523.830835	9.976693	522.214115
-313.704617	331.229439	-321.572209	332.555225	-314.406720	336.762143
2.290902	47.687123	0.454696	54.401972	-3.487640	49.496189
43.175158	546.591045	42.342312	540.946860	47.333178	542.275254
-230.845307	498.880630	-231.410821	504.398225	-235.551327	501.017731
283.334037	-16.162809	281.097820	-7.908208	284.207385	-10.621316
50.531497	680.082943	53.027483	675.836017	46.523878	678.245448
-106.319687	-26.123394	-103.564658	-19.537584	-100.122445	-23.753460
-30.837449	92.124948	-35.597376	96.704115	-35.456551	92.125692
63.603105	87.437621	61.262370	94.724525	69.941188	83.814935
-141.338218	206.728303	-145.560927	205.014117	-137.537707	204.129256
-95.024404	-354.676489	-90.530189	-356.939156	-95.716507	-360.241182
-35.701453	3.961222	-38.725864	9.976823	-42.286610	12.905631
132.356703	-197.773163	130.592049	-204.938810	135.067695	-202.680570
-35.481152	-189.670284	-28.330585	-183.962280	-31.404525	-191.253284
-142.486170	169.378778	-144.251677	174.554492	-142.936691	178.437390
149.137540	216.722111	150.897129	225.778899	152.838990	221.021530
301.647451	235.448152	296.423853	235.970175	298.244573	231.096083
14.966053	342.276679	11.476543	347.804103	9.653808	341.928643
-32.972360	440.532025	-38.996496	436.162934	-33.175382	434.375135
47.408649	-80.226627	43.977286	-87.206755	52.761149	-84.660604
-638.363676	70.718879	-637.282151	64.836522	-632.240858	69.993842
-64.923614	150.584352	-66.364141	156.717409	-60.836188	154.274477
-294.357033	85.699996	-290.140149	83.882311	-288.449848	88.447052
