0	0.000000	nan
1	-0.006369	-0.006369
2	-0.006632	-0.006501
3	-0.006028	-0.006343
4	-0.006596	-0.006406
5	-0.007864	-0.006698
6	-0.007543	-0.006839
7	-0.009279	-0.007187
8	-0.010120	-0.007554
9	-0.010694	-0.007903
10	-0.009559	-0.008069
11	-0.010702	-0.008308
12	-0.014464	-0.008821
13	-0.028269	-0.010317
14	-0.033502	-0.011973
15	-0.051673	-0.014620
16	-0.059038	-0.017396
17	-0.064658	-0.020176
18	-0.084027	-0.023723
19	-0.089018	-0.027160
20	-0.126914	-0.032148
21	-0.032151	-0.032148
22	-0.024996	-0.031823
23	-0.013740	-0.031036
24	-0.005950	-0.029991
25	-0.004519	-0.028972
26	-0.003947	-0.028010
27	-0.002704	-0.027072
28	-0.002425	-0.026192
29	-0.003422	-0.025407
30	-0.002809	-0.024654
31	-0.002358	-0.023935
32	-0.001480	-0.023233
33	-0.001842	-0.022585
34	-0.001983	-0.021979
35	-0.002298	-0.021416
36	-0.003217	-0.020911
37	-0.015502	-0.020765
38	-0.010094	-0.020484
39	-0.006351	-0.020121
40	-0.004591	-0.019733
41	-0.002953	-0.019324
42	-0.005404	-0.018992
43	-0.001736	-0.018591
44	-0.002136	-0.018217
45	-0.004173	-0.017905
46	-0.005586	-0.017637
47	-0.001396	-0.017292
48	-0.011677	-0.017175
49	-0.003758	-0.016901
