-4.890342	0.002382	4.550000	4.680000	0.200000
-5.180978	0.002005	4.550000	4.680000	0.240000
-5.318354	0.002096	4.550000	4.680000	0.280000
-5.322893	0.002293	4.550000	4.680000	0.320000
-5.186430	0.002372	4.550000	4.680000	0.360000
-4.872028	0.002661	4.550000	4.760000	0.200000
-5.173277	0.002332	4.550000	4.760000	0.240000
-5.326783	0.002435	4.550000	4.760000	0.280000
-5.341448	0.002247	4.550000	4.760000	0.320000
-5.223511	0.002406	4.550000	4.760000	0.360000
-4.860103	0.002448	4.550000	4.840000	0.200000
-5.156731	0.002357	4.550000	4.840000	0.240000
-5.318413	0.002353	4.550000	4.840000	0.280000
-5.348400	0.002478	4.550000	4.840000	0.320000
-5.247268	0.002442	4.550000	4.840000	0.360000
-4.836120	0.002651	4.550000	4.920000	0.200000
-5.139186	0.002601	4.550000	4.920000	0.240000
-5.296321	0.002806	4.550000	4.920000	0.280000
-5.334466	0.002539	4.550000	4.920000	0.320000
-5.247284	0.002394	4.550000	4.920000	0.360000
-4.813249	0.002650	4.550000	5.000000	0.200000
-5.111066	0.002694	4.550000	5.000000	0.240000
-5.267197	0.003029	4.550000	5.000000	0.280000
-5.312560	0.002892	4.550000	5.000000	0.320000
-5.244069	0.002621	4.550000	5.000000	0.360000
