3.183307	0.047816	4.000000	4.770000	0.270000	13.472118
-0.493155	0.031163	4.100000	4.770000	0.270000	13.951056
-2.766738	0.017783	4.200000	4.770000	0.270000	14.409082
-4.081313	0.011941	4.300000	4.770000	0.270000	14.884576
-4.750123	0.006237	4.400000	4.770000	0.270000	15.360851
-4.970380	0.002969	4.500000	4.770000	0.270000	15.875032
-4.909354	0.002910	4.600000	4.770000	0.270000	16.346596
-4.652071	0.004444	4.700000	4.770000	0.270000	16.872120
-4.280290	0.005400	4.800000	4.770000	0.270000	17.364297
-3.853145	0.005672	4.900000	4.770000	0.270000	17.858327
4.411450	0.049500	4.000000	4.770000	0.290000	12.915412
0.287557	0.035699	4.100000	4.770000	0.290000	13.338465
-2.318588	0.020561	4.200000	4.770000	0.290000	13.783073
-3.866153	0.013473	4.300000	4.770000	0.290000	14.266641
-4.660670	0.007057	4.400000	4.770000	0.290000	14.732000
-4.967807	0.003715	4.500000	4.770000	0.290000	15.208282
-4.962717	0.003284	4.600000	4.770000	0.290000	15.650680
-4.744707	0.004051	4.700000	4.770000	0.290000	16.144229
-4.377092	0.005557	4.800000	4.770000	0.290000	16.653598
-3.941929	0.005904	4.900000	4.770000	0.290000	17.108289
5.621409	0.052242	4.000000	4.770000	0.310000	12.391358
1.107316	0.033854	4.100000	4.770000	0.310000	12.806575
-1.806086	0.025932	4.200000	4.770000	0.310000	13.215715
-3.535941	0.014928	4.300000	4.770000	0.310000	13.702427
-4.523419	0.007853	4.400000	4.770000	0.310000	14.138567
-4.933574	0.004275	4.500000	4.770000	0.310000	14.599078
-4.984176	0.003177	4.600000	4.770000	0.310000	15.053965
-4.791655	0.004223	4.700000	4.770000	0.310000	15.500117
-4.453253	0.004934	4.800000	4.770000	0.310000	15.984749
-4.020621	0.006475	4.900000	4.770000	0.310000	16.455218
7.198612	0.062087	4.000000	4.770000	0.330000	11.920288
2.067427	0.039710	4.100000	4.770000	0.330000	12.358051
-1.242721	0.023400	4.200000	4.770000	0.330000	12.779275
-3.219854	0.015156	4.300000	4.770000	0.330000	13.195830
-4.356058	0.008012	4.400000	4.770000	0.330000	13.643064
-4.858452	0.004869	4.500000	4.770000	0.330000	14.058181
-4.983082	0.003653	4.600000	4.770000	0.330000	14.489349
-4.827620	0.004015	4.700000	4.770000	0.330000	14.986730
-4.496102	0.006407	4.800000	4.770000	0.330000	15.423023
-4.092992	0.007407	4.900000	4.770000	0.330000	15.877399
8.732931	0.063117	4.000000	4.770000	0.350000	11.510140
3.087739	0.040315	4.100000	4.770000	0.350000	11.917344
-0.528116	0.028416	4.200000	4.770000	0.350000	12.333059
-2.794484	0.019425	4.300000	4.770000	0.350000	12.741933
-4.106373	0.010017	4.400000	4.770000	0.350000	13.167126
-4.743019	0.005712	4.500000	4.770000	0.350000	13.587155
-4.949357	0.004203	4.600000	4.770000	0.350000	14.017538
-4.841082	0.004455	4.700000	4.770000	0.350000	14.453118
-4.552148	0.006732	4.800000	4.770000	0.350000	14.895627
-4.134694	0.008569	4.900000	4.770000	0.350000	15.337975
