1	-32.808563	-32.808563	9.678933	9.678933	31.398394	31.398394
2	-32.832268	-32.820416	9.672473	9.675703	31.428252	31.413323
3	-32.817227	-32.819353	9.673535	9.674980	31.526832	31.451159
4	-32.615583	-32.768410	9.665131	9.672518	31.454820	31.452075
5	-32.701227	-32.754974	9.654154	9.668845	31.433301	31.448320
6	-32.868661	-32.773921	9.685732	9.671660	31.508662	31.458377
7	-32.849912	-32.784777	9.666803	9.670966	31.563953	31.473459
8	-32.803423	-32.787108	9.664860	9.670203	31.411070	31.465661
9	-32.763678	-32.784505	9.666872	9.669833	31.492171	31.468606
10	-32.782040	-32.784258	9.667536	9.669603	31.382688	31.460014
11	-32.829425	-32.788364	9.651467	9.667954	31.419721	31.456351
12	-32.812854	-32.790405	9.683540	9.669253	31.447214	31.455590
13	-32.805122	-32.791537	9.640294	9.667025	31.388679	31.450443
14	-32.748160	-32.788439	9.658691	9.666430	31.480003	31.452554
15	-32.727277	-32.784361	9.655371	9.665693	31.446286	31.452136
16	-32.868533	-32.789622	9.669221	9.665913	31.489837	31.454493
17	-32.855034	-32.793470	9.661801	9.665671	31.408651	31.451796
18	-32.934398	-32.801299	9.679817	9.666457	31.387612	31.448230
19	-32.975409	-32.810463	9.682061	9.667279	31.493881	31.450633
20	-32.813225	-32.810601	9.646566	9.666243	31.413421	31.448772
21	-32.758590	-32.808124	9.662597	9.666069	31.440867	31.448396
22	-32.838578	-32.809509	9.634788	9.664647	31.320529	31.442584
23	-32.826482	-32.810247	9.683185	9.665453	31.561917	31.447772
24	-32.851773	-32.811977	9.648252	9.664737	31.393619	31.445516
25	-32.697886	-32.807413	9.655691	9.664375	31.327775	31.440806
26	-32.834129	-32.808441	9.681075	9.665017	31.477710	31.442226
27	-32.707291	-32.804694	9.649822	9.664454	31.476186	31.443483
28	-32.918779	-32.808769	9.667663	9.664569	31.462233	31.444153
29	-32.812311	-32.808891	9.677932	9.665030	31.506448	31.446301
30	-32.769397	-32.807575	9.637875	9.664125	31.463528	31.446875
31	-32.840206	-32.808627	9.667793	9.664243	31.432425	31.446409
32	-32.782593	-32.807814	9.648130	9.663739	31.449451	31.446504
33	-32.782858	-32.807057	9.638836	9.662985	31.417336	31.445620
34	-32.792076	-32.806617	9.660486	9.662911	31.414583	31.444708
35	-32.733635	-32.804532	9.673703	9.663220	31.462257	31.445209
36	-32.927267	-32.807941	9.681040	9.663715	31.448139	31.445290
37	-32.776049	-32.807079	9.668329	9.663839	31.565207	31.448531
38	-32.708481	-32.804484	9.650618	9.663491	31.496488	31.449793
39	-32.797305	-32.804300	9.652173	9.663201	31.417521	31.448966
40	-32.735054	-32.802569	9.676584	9.663536	31.320946	31.445765
41	-32.708901	-32.800284	9.671142	9.663721	31.435474	31.445514
42	-32.584193	-32.795139	9.693477	9.664430	31.511448	31.447084
43	-32.647193	-32.791699	9.683715	9.664878	31.525742	31.448913
44	-32.740702	-32.790540	9.670103	9.664997	31.433623	31.448566
45	-32.708015	-32.788706	9.661342	9.664916	31.454450	31.448697
46	-32.718782	-32.787186	9.647766	9.664543	31.416385	31.447994
47	-32.850130	-32.788525	9.646648	9.664162	31.433565	31.447687
48	-32.842302	-32.789645	9.638596	9.663630	31.299321	31.444596
49	-32.714673	-32.788115	9.676812	9.663899	31.496626	31.445658
50	-32.744193	-32.787237	9.662303	9.663867	31.499221	31.446729
51	-32.767482	-32.786850	9.628571	9.663175	31.348037	31.444794
52	-32.664558	-32.784498	9.673597	9.663375	31.427206	31.444456
53	-32.840080	-32.785546	9.659725	9.663306	31.443880	31.444445
54	-32.892986	-32.787536	9.653260	9.663120	31.437966	31.444325
55	-32.779077	-32.787382	9.687468	9.663563	31.430323	31.444071
56	-32.810235	-32.787790	9.662099	9.663537	31.442306	31.444039
57	-32.855621	-32.788980	9.674920	9.663736	31.414711	31.443525
58	-32.705379	-32.787539	9.661255	9.663694	31.459078	31.443793
59	-32.849556	-32.788590	9.666393	9.663739	31.459764	31.444063
60	-32.748191	-32.787917	9.657900	9.663642	31.419393	31.443652
61	-32.829488	-32.788598	9.660912	9.663597	31.544591	31.445307
62	-32.740446	-32.787822	9.649169	9.663365	31.389100	31.444400
63	-32.826455	-32.788435	9.672912	9.663516	31.397439	31.443655
64	-32.720561	-32.787374	9.653006	9.663352	31.465247	31.443992
65	-32.685194	-32.785802	9.645052	9.663070	31.428194	31.443749
66	-32.710935	-32.784668	9.661367	9.663045	31.384623	31.442853
67	-32.687574	-32.783219	9.675858	9.663236	31.528769	31.444136
68	-32.702794	-32.782036	9.676376	9.663429	31.527349	31.445359
69	-32.676653	-32.780509	9.656723	9.663332	31.420988	31.445006
70	-32.736076	-32.779874	9.686005	9.663656	31.524716	31.446145
71	-32.794785	-32.780084	9.657094	9.663563	31.400830	31.445507
72	-32.702583	-32.779008	9.647678	9.663343	31.491518	31.446146
73	-32.790146	-32.779160	9.648213	9.663135	31.454315	31.446258
74	-32.765769	-32.778979	9.664688	9.663156	31.459241	31.446433
75	-32.803623	-32.779308	9.658421	9.663093	31.447245	31.446444
76	-32.768760	-32.779169	9.678099	9.663291	31.527363	31.447509
77	-32.738338	-32.778639	9.673235	9.663420	31.592789	31.449395
78	-32.748972	-32.778258	9.668144	9.663480	31.425004	31.449083
79	-32.615002	-32.776192	9.655458	9.663379	31.513280	31.449895
80	-32.779783	-32.776237	9.670083	9.663463	31.375157	31.448961
81	-32.868001	-32.777370	9.660728	9.663429	31.395990	31.448307
82	-32.741868	-32.776937	9.655748	9.663335	31.458308	31.448429
83	-32.707920	-32.776105	9.664858	9.663354	31.460558	31.448575
84	-32.799630	-32.776385	9.679201	9.663542	31.494286	31.449119
85	-32.862829	-32.777402	9.668518	9.663601	31.504580	31.449772
86	-32.691089	-32.776399	9.677711	9.663765	31.500490	31.450362
87	-32.766394	-32.776284	9.640789	9.663501	31.363540	31.449364
88	-32.748652	-32.775970	9.648933	9.663335	31.325428	31.447955
89	-32.732533	-32.775482	9.660420	9.663302	31.526491	31.448838
90	-32.587172	-32.773389	9.686591	9.663561	31.567860	31.450160
91	-32.784364	-32.773510	9.625274	9.663141	31.282082	31.448313
92	-32.726016	-32.772994	9.643743	9.662930	31.457671	31.448415
93	-32.781798	-32.773088	9.648273	9.662772	31.471814	31.448667
94	-32.828031	-32.773673	9.666902	9.662816	31.504536	31.449261
95	-32.746709	-32.773389	9.638080	9.662556	31.418165	31.448934
96	-32.900766	-32.774716	9.699775	9.662943	31.546650	31.449951
97	-32.735616	-32.774313	9.665004	9.662965	31.383369	31.449265
98	-32.707174	-32.773628	9.650064	9.662833	31.403396	31.448797
99	-32.778136	-32.773673	9.648903	9.662692	31.293794	31.447231
100	-32.875169	-32.774688	9.705987	9.663125	31.535779	31.448117
