-27.741317	0.009301	8.300000	12.000000	0.200000
-29.812294	0.008406	8.300000	12.000000	0.260000
-30.887967	0.007958	8.300000	12.000000	0.320000
-31.169306	0.008333	8.300000	12.000000	0.380000
-30.821709	0.007343	8.300000	12.000000	0.440000
-27.733948	0.009607	8.300000	13.166667	0.200000
-29.743525	0.009837	8.300000	13.166667	0.260000
-30.735391	0.008559	8.300000	13.166667	0.320000
-30.939331	0.008133	8.300000	13.166667	0.380000
-30.559174	0.008529	8.300000	13.166667	0.440000
-27.631940	0.010715	8.300000	14.333333	0.200000
-29.522624	0.008943	8.300000	14.333333	0.260000
-30.416878	0.009411	8.300000	14.333333	0.320000
-30.550319	0.008482	8.300000	14.333333	0.380000
-30.100995	0.009698	8.300000	14.333333	0.440000
