-77.620276	14.461278	-78.423138	25.305479	-68.751437	23.073536
-210.541185	199.938289	-218.032528	185.065599	-206.787014	184.063575
-156.536642	-482.479871	-159.534611	-490.422310	-162.211124	-499.705772
-117.568780	3.464105	-111.533014	-3.397060	-120.541192	-8.687662
-190.687973	-120.395584	-182.721020	-113.526195	-182.698779	-126.850039
90.541933	-34.667829	96.517635	-44.876984	103.250145	-40.637442
92.435500	36.859714	84.878055	43.781795	77.482705	38.321365
109.980421	-156.368930	101.258105	-155.941158	109.627838	-165.809552
404.680681	-300.113000	414.604019	-301.378470	413.370568	-311.675969
118.620788	-192.497006	110.118304	-188.412253	120.113720	-183.954104
-364.141574	-232.134824	-360.899136	-220.237368	-371.277623	-225.581659
34.111605	-106.771812	31.376727	-98.246804	24.761812	-106.352683
228.605929	179.599422	222.242017	189.060455	232.617775	188.413230
-64.742029	-92.743592	-52.992838	-94.934340	-53.719194	-86.083887
145.254536	1.652816	152.586427	7.976351	157.529206	-1.000816
183.394577	23.914926	179.217098	36.614650	187.873365	32.691840
-91.379064	-145.599608	-95.608275	-137.968644	-102.481437	-148.406256
121.342160	-187.553430	124.216035	-175.387712	113.682053	-178.589474
-158.109706	-322.313599	-150.411631	-306.796271	-146.534942	-318.078993
-172.522589	-220.490173	-172.827184	-209.878652	-184.244575	-220.422438
321.601024	53.256184	321.965507	63.592418	331.865962	58.010500
-342.588498	132.464098	-341.757530	120.576140	-335.178180	126.155744
-462.904615	-25.586621	-472.669118	-25.402782	-469.484243	-39.896885
-70.286193	-142.979859	-60.099755	-148.524392	-61.098351	-140.429525
-314.918045	43.491261	-306.220193	43.084673	-304.011738	52.352264
196.624871	-186.316442	190.803027	-179.447358	201.758744	-176.290308
56.284449	201.738119	47.250308	202.624760	50.564583	194.678542
168.524446	29.178493	168.096556	19.063306	176.917280	23.889824
-105.357137	181.748228	-115.481435	187.701704	-107.532057	190.561091
-30.939346	-250.081659	-36.789058	-257.335984	-40.823356	-249.398268
13.427369	168.356971	22.771970	169.849888	11.814061	178.353048
-194.262487	-138.302616	-181.429609	-138.297297	-189.528300	-131.017671
236.067550	34.917359	244.458243	48.074237	228.778296	52.692659
61.620299	-112.719533	55.060792	-99.488031	51.969822	-108.774423
-284.148875	78.847085	-274.700652	82.804427	-275.977733	70.295701
-76.289261	-71.235869	-81.782200	-60.687419	-73.365697	-61.597122
-284.787886	322.574766	-277.667148	328.961636	-285.727295	333.124299
110.213273	-59.167376	118.558990	-57.734911	113.827087	-49.526563
275.235468	220.955054	274.132614	209.795227	263.893158	214.084171
-44.540630	-61.163800	-47.074413	-73.273567	-53.303395	-65.188311
-19.059025	-282.668503	-31.315348	-283.415535	-25.141954	-291.363808
24.821396	-266.226828	31.254685	-274.516427	20.859933	-274.319578
-115.271543	-191.313386	-114.974296	-204.396698	-122.434072	-196.468346
-256.929211	-24.725254	-248.713622	-33.721819	-254.292539	-41.430959
116.643367	-26.784037	107.734078	-17.488183	104.465801	-26.618927
609.231886	56.040568	602.483073	62.142382	602.848641	49.402047
246.606846	-143.649972	255.906452	-148.684836	247.198447	-154.213072
3.160224	-459.023216	14.846537	-443.542036	9.424774	-452.463978
-68.567434	4.872266	-70.580160	-5.548969	-61.992323	-3.420158
