-5.125040	0.002573	4.400000	4.770000	0.250000
-5.209008	0.002325	4.435000	4.770000	0.250000
-5.252211	0.002045	4.470000	4.770000	0.250000
-5.263009	0.002201	4.505000	4.770000	0.250000
-5.233311	0.002139	4.540000	4.770000	0.250000
-5.188889	0.002457	4.575000	4.770000	0.250000
-5.112616	0.002726	4.610000	4.770000	0.250000
-5.025026	0.002800	4.645000	4.770000	0.250000
-4.919924	0.003125	4.680000	4.770000	0.250000
-4.797495	0.003135	4.715000	4.770000	0.250000
-5.015341	0.003170	4.400000	4.770000	0.290000
-5.166339	0.002407	4.435000	4.770000	0.290000
-5.265154	0.002217	4.470000	4.770000	0.290000
-5.327779	0.002078	4.505000	4.770000	0.290000
-5.341107	0.002279	4.540000	4.770000	0.290000
-5.325753	0.002491	4.575000	4.770000	0.290000
-5.283254	0.002396	4.610000	4.770000	0.290000
-5.212636	0.002815	4.645000	4.770000	0.290000
-5.122114	0.002819	4.680000	4.770000	0.290000
-5.018775	0.003341	4.715000	4.770000	0.290000
-4.716669	0.003896	4.400000	4.770000	0.330000
-4.956028	0.003034	4.435000	4.770000	0.330000
-5.127723	0.002569	4.470000	4.770000	0.330000
-5.241571	0.002223	4.505000	4.770000	0.330000
-5.314141	0.002016	4.540000	4.770000	0.330000
-5.343186	0.002268	4.575000	4.770000	0.330000
-5.335096	0.002682	4.610000	4.770000	0.330000
-5.298347	0.002851	4.645000	4.770000	0.330000
-5.227001	0.003169	4.680000	4.770000	0.330000
-5.141110	0.003041	4.715000	4.770000	0.330000
-4.243125	0.004777	4.400000	4.770000	0.370000
-4.574005	0.003631	4.435000	4.770000	0.370000
-4.841044	0.002986	4.470000	4.770000	0.370000
-5.028518	0.002664	4.505000	4.770000	0.370000
-5.157111	0.002397	4.540000	4.770000	0.370000
-5.236281	0.002329	4.575000	4.770000	0.370000
-5.277731	0.002660	4.610000	4.770000	0.370000
-5.270347	0.002839	4.645000	4.770000	0.370000
-5.231815	0.003159	4.680000	4.770000	0.370000
-5.176278	0.003520	4.715000	4.770000	0.370000
-3.613114	0.005334	4.400000	4.770000	0.410000
-4.052823	0.004633	4.435000	4.770000	0.410000
-4.401122	0.003745	4.470000	4.770000	0.410000
-4.675992	0.003310	4.505000	4.770000	0.410000
-4.877334	0.002783	4.540000	4.770000	0.410000
-5.011297	0.002746	4.575000	4.770000	0.410000
-5.096745	0.002721	4.610000	4.770000	0.410000
-5.143448	0.003219	4.645000	4.770000	0.410000
-5.146342	0.003377	4.680000	4.770000	0.410000
-5.107276	0.003717	4.715000	4.770000	0.410000
